replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,exploration/env_infos/final/reward_run Mean,exploration/env_infos/final/reward_run Std,exploration/env_infos/final/reward_run Max,exploration/env_infos/final/reward_run Min,exploration/env_infos/initial/reward_run Mean,exploration/env_infos/initial/reward_run Std,exploration/env_infos/initial/reward_run Max,exploration/env_infos/initial/reward_run Min,exploration/env_infos/reward_run Mean,exploration/env_infos/reward_run Std,exploration/env_infos/reward_run Max,exploration/env_infos/reward_run Min,exploration/env_infos/final/reward_ctrl Mean,exploration/env_infos/final/reward_ctrl Std,exploration/env_infos/final/reward_ctrl Max,exploration/env_infos/final/reward_ctrl Min,exploration/env_infos/initial/reward_ctrl Mean,exploration/env_infos/initial/reward_ctrl Std,exploration/env_infos/initial/reward_ctrl Max,exploration/env_infos/initial/reward_ctrl Min,exploration/env_infos/reward_ctrl Mean,exploration/env_infos/reward_ctrl Std,exploration/env_infos/reward_ctrl Max,exploration/env_infos/reward_ctrl Min,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,evaluation/env_infos/final/reward_run Mean,evaluation/env_infos/final/reward_run Std,evaluation/env_infos/final/reward_run Max,evaluation/env_infos/final/reward_run Min,evaluation/env_infos/initial/reward_run Mean,evaluation/env_infos/initial/reward_run Std,evaluation/env_infos/initial/reward_run Max,evaluation/env_infos/initial/reward_run Min,evaluation/env_infos/reward_run Mean,evaluation/env_infos/reward_run Std,evaluation/env_infos/reward_run Max,evaluation/env_infos/reward_run Min,evaluation/env_infos/final/reward_ctrl Mean,evaluation/env_infos/final/reward_ctrl Std,evaluation/env_infos/final/reward_ctrl Max,evaluation/env_infos/final/reward_ctrl Min,evaluation/env_infos/initial/reward_ctrl Mean,evaluation/env_infos/initial/reward_ctrl Std,evaluation/env_infos/initial/reward_ctrl Max,evaluation/env_infos/initial/reward_ctrl Min,evaluation/env_infos/reward_ctrl Mean,evaluation/env_infos/reward_ctrl Std,evaluation/env_infos/reward_ctrl Max,evaluation/env_infos/reward_ctrl Min,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
56000,6.7833333,6.255609,-72.71678,77.41494,62.44237,162.81245,1.3794625,77.68605,62.75579,163.3972,2.0374465,77.45357,62.81381,164.27242,0.24843144,5.0136075,5.4745073,24.17644,-7.091403,-0.055613432,1.5422039,4.4472733,-4.830473,-0.7393554,0.28632942,0.035537273,-1.7133214,0.03949322924017906,-3.1876819133758545,56000,56,1000.0,0.0,1000,1000,2.941856566581392,0.9239214142893543,5.071046289550486,-0.9810202744876769,2941.8565665813912,0.0,2941.8565665813912,2941.8565665813912,-0.01042993,0.8094357,0.9999643,-0.9999999,1,2941.8565665813912,2.7301851750053174,0.0,2.7301851750053174,2.7301851750053174,0.11282729068532865,0.0,0.11282729068532865,0.11282729068532865,3.335033518645429,0.9092463859131271,5.5326402989499,-0.5300300267612365,-0.5266463756561279,0.0,-0.5266463756561279,-0.5266463756561279,-0.20790362358093262,0.0,-0.20790362358093262,-0.20790362358093262,-0.3931769520640373,0.09202126104739886,-0.14121670722961427,-0.5923049926757813,275000,275,1000.0,0.0,1000,1000,3.1304378551924694,0.945406349967174,5.528015261643293,-1.290060078118465,3130.437855192469,75.47166789297836,3243.1164608210547,3008.7037187798196,-0.0056356466,0.8095744,0.9999724,-0.9999983,5,3130.437855192469,3.655527277641795,0.6639876222685587,4.956667184268326,3.0775438814208655,0.32776862775752896,0.1266930437047182,0.4350941577194187,0.0845963749859456,3.523703354462431,0.9341893404161965,5.94136841868675,-0.8199693073970296,-0.37381285190582275,0.08102925638288198,-0.26367037296295165,-0.4992193698883057,-0.08365522623062135,0.014497054400482875,-0.058104550838470465,-0.0996346652507782,-0.3932654992699623,0.09279980949785087,-0.058104550838470465,-0.5915867328643799,0.007002138998359442,3.11160836199997,0.6383282319875434,0.045666510006412864,0.015941287972964346,41.2078701860155,45.02641671698075,2305.222499445954,54
57000,4.7599,5.975949,-80.93036,86.62859,62.450634,164.15337,2.967426,86.75473,62.592155,164.86684,3.381885,86.68956,62.342594,167.37996,2.423534,6.046555,5.3228216,21.844837,-7.321409,0.032522365,1.5579823,4.5989895,-4.2293806,-0.7760808,0.30471507,-0.032845914,-2.083702,0.04062018170952797,0.1491418182849884,57000,57,1000.0,0.0,1000,1000,2.8375089285782833,0.9745039386477591,5.407453922503078,-0.6968901331059905,2837.5089285782838,0.0,2837.5089285782838,2837.5089285782838,0.0074817976,0.8007666,0.99999696,-0.9999915,1,2837.5089285782838,2.514888835951865,0.0,2.514888835951865,2.514888835951865,0.24493215440080013,0.0,0.24493215440080013,0.24493215440080013,3.22227879009166,0.9609552489591429,5.715349988215053,-0.34759499379324627,-0.40041484832763674,0.0,-0.40041484832763674,-0.40041484832763674,-0.062290537357330325,0.0,-0.062290537357330325,-0.062290537357330325,-0.3847698615133762,0.0935089219611671,-0.062290537357330325,-0.5842499256134034,280000,280,1000.0,0.0,1000,1000,2.9315504049529855,0.9834124796569282,5.516276564449183,-1.7048287112295193,2931.550404952985,83.11940539152984,3041.5259478256157,2805.2006407871168,0.005970086,0.8082672,0.999975,-0.99999356,5,2931.550404952985,3.2629999918879093,0.8310776428941702,4.496985733873089,2.324747678525796,-0.08677925577234244,0.15911334895199997,0.08252776368802464,-0.3688389072155074,3.3235492811252896,0.9770835938494755,5.918439506424988,-1.2242214400350613,-0.2751389956474305,0.09391710794226636,-0.16207109689712526,-0.4417346477508545,-0.15383008122444153,0.0789001523190673,-0.06108487248420716,-0.28115880489349365,-0.39199887617230417,0.09326433974527029,-0.06108487248420716,-0.5909859657287598,0.006957545003388077,3.2404734189622104,0.7051051650196314,0.04521775897592306,0.017930655973032117,41.32842115301173,45.34410569694592,2350.5788882509805,55
58000,5.111328,6.570407,-72.69125,78.19415,64.49136,167.48842,3.458615,77.98016,64.49132,169.90881,2.652184,78.42465,64.682274,172.51782,3.1577137,5.741283,5.097589,22.107878,-3.9428174,0.047733456,1.5325032,4.737911,-3.9189618,-0.72593087,0.2800256,-0.08015382,-2.1281033,0.04161161929368973,-0.8226240277290344,58000,58,1000.0,0.0,1000,1000,3.1019706672498395,1.0262296514559022,5.155714782301265,-1.242970211306682,3101.9706672498437,0.0,3101.9706672498437,3101.9706672498437,0.020650549,0.8160097,0.99999046,-0.999997,1,3101.9706672498437,4.81445343183907,0.0,4.81445343183907,4.81445343183907,-0.34475877978067143,0.0,-0.34475877978067143,-0.34475877978067143,3.501749650425594,1.0175087040624822,5.5873711749816835,-0.8096017178403683,-0.35355017185211185,0.0,-0.35355017185211185,-0.35355017185211185,-0.19497493505477906,0.0,-0.19497493505477906,-0.19497493505477906,-0.39977898317575455,0.09315698470727386,-0.1074944019317627,-0.5938164234161377,285000,285,1000.0,0.0,1000,1000,3.0229347880059505,1.018149153180984,5.459777270514496,-1.265593508420014,3022.9347880059513,139.7972487562901,3192.1499715758528,2822.1864910191434,0.020366423,0.820146,0.999986,-0.99998397,5,3022.9347880059513,3.2890353706136466,1.646141764690918,5.764122864056844,0.7137430113249366,0.05313206479750173,0.25258723728835536,0.4765901623836528,-0.22888005572835074,3.4267673789554856,1.0074176522630456,5.8641102511336385,-0.7448004996156927,-0.39871179103851323,0.033471660174776964,-0.3612303018569947,-0.4438210010528565,-0.11565332889556885,0.056613617518274324,-0.047879827022552494,-0.19116451740264895,-0.40383259094953544,0.09117276071088468,-0.047879827022552494,-0.5924732208251954,0.006710989982821047,3.1056943360017613,0.7122967210016213,0.042685453954618424,0.0165344100096263,46.83839090296533,50.72231281391578,2401.315656444931,56
59000,7.8631644,8.124435,-82.186844,88.1425,65.345024,173.26328,2.7166905,87.807945,65.07284,171.86879,2.8821874,87.93006,65.18306,177.92516,1.643937,6.008433,5.3791137,21.478832,-5.5593953,0.11683688,1.5551647,4.734815,-5.570308,-0.781048,0.3079454,0.14597291,-1.909313,0.04204101487994194,0.02672436833381653,59000,59,1000.0,0.0,1000,1000,2.928871817311108,0.9844713866043974,5.378507268172018,-0.9922226742338578,2928.871817311101,0.0,2928.871817311101,2928.871817311101,0.027081762,0.81068325,0.9999511,-0.99999845,1,2928.871817311101,3.786399128638891,0.0,3.786399128638891,3.786399128638891,-0.3399679158107305,0.0,-0.3399679158107305,-0.3399679158107305,3.323636272951424,0.9671833330796388,5.803428733092062,-0.5271241024565141,-0.5213818550109863,0.0,-0.5213818550109863,-0.5213818550109863,-0.21252865791320802,0.0,-0.21252865791320802,-0.21252865791320802,-0.39476445564031604,0.09550059844879495,-0.10572428703308107,-0.5898526668548584,290000,290,1000.0,0.0,1000,1000,2.788001856651713,1.3722003771821003,5.683532717059654,-2.0200132058861073,2788.001856651713,581.4590370228148,3185.3154206143204,1638.0802515822993,0.02104985,0.80803657,0.9999849,-0.99999803,5,2788.001856651713,2.0045875129145543,1.4290397063466707,4.1367293590298,0.26611661235563133,0.14881539919027784,0.2707702670943852,0.41211981278464427,-0.34727327203166997,3.1800215516842503,1.3733840418482928,6.0942472480044785,-1.6946472095253284,-0.4672943782806397,0.05802757510860971,-0.41074857711791996,-0.5726942539215089,-0.10879314512014389,0.081212692082821,-0.019766907393932345,-0.25911669731140136,-0.392019695032537,0.09201582509946701,-0.019766907393932345,-0.5895209312438965,0.0075132030178792775,2.7297582720057108,0.7150798279908486,0.07274566200794652,0.02432095498079434,45.8540385219967,49.40345644199988,2450.7486182189314,57
60000,6.3050847,7.7774296,-87.26677,93.66584,65.28472,181.01619,2.7046819,93.94386,65.4569,181.69041,2.8870823,93.464264,65.400604,178.37807,3.0808618,6.95057,6.14377,27.038881,-4.1259875,-0.04082882,1.685026,4.900812,-6.504097,-0.7461917,0.30466735,0.4366349,-2.0098596,0.04306172952055931,2.989664316177368,60000,60,1000.0,0.0,1000,1000,3.3391747925464133,0.9790567952384789,5.454591167735583,-0.8638137723554773,3339.1747925464206,0.0,3339.1747925464206,3339.1747925464206,0.0018850695,0.80882424,0.9999816,-0.9999982,1,3339.1747925464206,2.355548474747593,0.0,2.355548474747593,2.355548474747593,0.04102427801448719,0.0,0.04102427801448719,0.04102427801448719,3.7316948791150075,0.9642813737933936,5.898495853709704,-0.40655254379407596,-0.5280131340026856,0.0,-0.5280131340026856,-0.5280131340026856,-0.0668232262134552,0.0,-0.0668232262134552,-0.0668232262134552,-0.39252008656859405,0.09112412371995308,-0.0668232262134552,-0.5796585559844971,295000,295,1000.0,0.0,1000,1000,3.2338040163091595,1.0431634212634477,5.722833326953809,-1.6632283580860403,3233.804016309161,66.7395869810008,3331.4327930816116,3146.968893786224,-0.005406433,0.8144163,0.9999913,-0.9999993,5,3233.804016309161,2.6549878757783745,0.5609115380763775,3.1702583494796954,1.5887068114619751,0.13401969337250566,0.3002405378976606,0.5478689120814421,-0.3516219155738695,3.631785874494093,1.0251209723940258,6.211618498462599,-1.2067511928638723,-0.4460803318023682,0.08585693587802971,-0.30306258201599123,-0.5738140106201172,-0.09986278951168062,0.07789827524867993,-0.03876635730266571,-0.25254001617431643,-0.39798185818493365,0.09044764697173446,-0.03876635730266571,-0.5941842555999756,0.009448369964957237,2.9277644469984807,0.8010707789799199,0.04358206799952313,0.016713802004233003,38.64213081501657,42.440710280963685,2493.380856387841,58
61000,5.8052263,6.137452,-85.96091,91.060135,68.27009,184.50305,3.8841834,90.96402,68.34172,183.14368,3.6218333,90.56941,68.26113,188.26263,2.7416496,5.3660398,5.0974226,19.90966,-5.92463,-0.043252487,1.5255738,4.977632,-4.104344,-0.7525161,0.30111647,0.18503796,-1.8767586,0.04353556036949158,-1.986930012702942,61000,61,1000.0,0.0,1000,1000,3.1702591260458024,0.9258912386822074,5.274272931158327,-0.6077289572829481,3170.2591260457975,0.0,3170.2591260457975,3170.2591260457975,0.008447057,0.80815434,0.9999775,-0.9999827,1,3170.2591260457975,3.144956874067475,0.0,3.144956874067475,3.144956874067475,0.21654888740603126,0.0,0.21654888740603126,0.21654888740603126,3.562169993021586,0.9066715372450916,5.691766849450062,-0.1839136592025037,-0.3291370391845703,0.0,-0.3291370391845703,-0.3291370391845703,-0.06221110820770264,0.0,-0.06221110820770264,-0.06221110820770264,-0.3919108669757843,0.09534894794363968,-0.06221110820770264,-0.5907627582550049,300000,300,1000.0,0.0,1000,1000,3.2414844010966974,0.9861165712640073,5.311493482544757,-1.3239385534478318,3241.4844010966976,88.52499268567874,3354.211413849659,3125.777993406177,0.01371942,0.82210284,0.9999775,-0.99999106,5,3241.4844010966976,3.642921057711419,0.8554024810324606,4.932165630434611,2.750530579043584,-0.033293339800325436,0.23759394338630127,0.3410203896089765,-0.402392290689034,3.6471092085331636,0.9678991944737265,5.701641621544695,-0.7920780588341844,-0.40391774654388435,0.10927161612009367,-0.25045926570892335,-0.5477258682250977,-0.1217688536643982,0.09867039122194587,-0.05153736472129822,-0.31495289802551274,-0.4056248074364663,0.09007372076460957,-0.05153736472129822,-0.5928469181060791,0.014383547008037567,4.124736527970526,0.758275386004243,0.04179453902179375,0.020599632000084966,46.122233848960605,51.08202348096529,2544.5692860868876,59
62000,5.460396,6.7365603,-95.827515,101.310104,68.46103,180.42317,2.7150552,101.02011,68.29497,181.5687,2.055492,101.072075,68.31876,182.43729,0.91446984,5.779538,5.684674,24.217302,-6.29666,0.05541642,1.5370884,5.0604067,-4.5176725,-0.79613525,0.3228205,0.113286436,-2.0731988,0.04397435858845711,-0.6887792348861694,62000,62,1000.0,0.0,1000,1000,3.1889902272844513,0.9844621301444743,5.435294993708328,-0.9843480076284568,3188.990227284451,0.0,3188.990227284451,3188.990227284451,-0.013036001,0.826113,0.9999791,-0.99999887,1,3188.990227284451,4.301311092967808,0.0,4.301311092967808,4.301311092967808,-0.11879843080274274,0.0,-0.11879843080274274,-0.11879843080274274,3.598569779952784,0.9727357869385312,5.802005270898007,-0.6086272205801169,-0.4270353794097901,0.0,-0.4270353794097901,-0.4270353794097901,-0.060477334260940555,0.0,-0.060477334260940555,-0.060477334260940555,-0.40957955266833307,0.09231979458514813,-0.060477334260940555,-0.595155429840088,305000,305,1000.0,0.0,1000,1000,3.2570020531431787,1.0339429951405341,5.705085429336964,-1.446116169990711,3257.0020531431774,49.163428550146044,3348.9488718882467,3211.041789948827,-0.011556089,0.8347044,0.9999881,-0.99999255,5,3257.0020531431774,2.7145275804067523,0.7872795334463486,3.7684646758629015,1.576226435425383,0.009786020280315055,0.3102220993934806,0.3870989311435599,-0.38447125002275484,3.675121082792675,1.0252255547827587,6.216945513870655,-1.0050057020799443,-0.4731909275054932,0.06306755637951758,-0.3593984127044678,-0.5355048179626465,-0.11745110929012299,0.08406597577178787,-0.04451980888843537,-0.25552561283111574,-0.41811902964949615,0.09282654838978018,-0.031746658682823184,-0.5950870037078858,0.008057963976170868,4.32674871396739,0.671881255984772,0.04631167801562697,0.016778517980128527,40.60170537297381,45.6714835028979,2590.253012809728,60
63000,4.9030857,5.7540545,-93.90198,99.65865,70.04398,189.3581,2.630776,99.57779,69.99729,187.70157,2.6424918,99.8484,69.97859,189.5436,2.4099202,6.101706,5.9196243,27.227448,-4.200181,0.010828714,1.5969968,3.9840436,-5.8000774,-0.7230784,0.31516197,0.092918545,-2.395694,0.045445483177900314,0.3143901526927948,63000,63,1000.0,0.0,1000,1000,3.061786498623828,1.077839514929686,5.93653597483725,-1.1012062235422333,3061.7864986238283,0.0,3061.7864986238283,3061.7864986238283,-0.012628669,0.82934994,0.9999999,-1.0,1,3061.7864986238283,3.7808802517116646,0.0,3.7808802517116646,3.7808802517116646,-0.2623362411661073,0.0,-0.2623362411661073,-0.2623362411661073,3.474574978875856,1.0725309152656666,6.300309654570526,-0.5900768442697724,-0.43142228126525883,0.0,-0.43142228126525883,-0.43142228126525883,-0.3079535245895386,0.0,-0.3079535245895386,-0.3079535245895386,-0.4127884802520275,0.09371039216120104,-0.08800686597824098,-0.5852513313293457,310000,310,1000.0,0.0,1000,1000,3.3085521195081804,1.0550791004649283,5.626747407041227,-1.3872588852518297,3308.552119508182,65.87294239361805,3405.555304286435,3221.3418939379994,-0.004053407,0.8369661,0.9999921,-0.9999984,5,3308.552119508182,4.172981538887257,0.40996919928708914,4.704604246265376,3.471782172701978,0.2890708323670152,0.20194974233242222,0.5202557745669858,-0.034643177668587585,3.7288693464044664,1.0474515567033071,5.994443120084441,-0.8538769940012192,-0.4335915517807007,0.10874728961624129,-0.22810037136077882,-0.5313991069793701,-0.05969679951667787,0.02577776271765122,-0.031754136085510254,-0.09997333884239197,-0.42031722689628603,0.09330638818359191,-0.031754136085510254,-0.5939140319824219,0.006920149025972933,2.875131565029733,0.6600691569619812,0.04792233899934217,0.030650191998574883,35.202093816013075,38.82278721802868,2629.088741654821,61
64000,7.1492968,8.59387,-97.61152,102.68987,70.7538,188.46317,3.0379243,103.13695,70.913864,190.64206,2.0737004,102.693924,70.702065,192.98308,3.6618485,5.541711,5.561258,30.156113,-3.597354,0.10260233,1.5275707,4.746929,-5.604272,-0.76047593,0.308691,-0.013169691,-1.8882532,0.04659624397754669,-1.4051624536514282,64000,64,1000.0,0.0,1000,1000,3.0899378912426645,0.91267336231195,5.328589650706607,-0.9635760338652122,3089.9378912426614,0.0,3089.9378912426614,3089.9378912426614,0.05398249,0.7968548,0.99997526,-0.9999866,1,3089.9378912426614,4.778769538904157,0.0,4.778769538904157,4.778769538904157,0.23394943368399773,0.0,0.23394943368399773,0.23394943368399773,3.472672884527605,0.8962059145319393,5.6478182521622955,-0.5254762204039084,-0.33838384151458745,0.0,-0.33838384151458745,-0.33838384151458745,-0.06160489916801453,0.0,-0.06160489916801453,-0.06160489916801453,-0.38273499328494076,0.09461176286996562,-0.06160489916801453,-0.5894804477691651,315000,315,1000.0,0.0,1000,1000,3.1738476746459363,0.9979377162837002,5.7224664577125735,-1.3547591139173272,3173.8476746459355,50.998802919016306,3228.6382800449715,3089.484853172037,0.050759573,0.8090137,0.9999628,-0.9999991,5,3173.8476746459355,3.8549225714813247,0.7009016774785863,5.084729293623127,3.1799380600449467,0.23796747824861292,0.3283416822535717,0.6911811370038279,-0.23660535958736517,3.5680955198623296,0.9855908157261908,6.240525902140064,-0.9554859091138603,-0.34011320590972904,0.08646376189404992,-0.21407179832458498,-0.4762267589569092,-0.07206905782222747,0.02452004224369336,-0.04712217748165131,-0.11412650346755981,-0.3942478452163935,0.09447511788949926,-0.04712217748165131,-0.5896997928619385,0.010936751030385494,10.416556684009265,0.9452110899728723,0.04145344998687506,0.018170231953263283,33.25319836096605,44.685526567918714,2674.1532133966684,62
65000,4.764324,6.017416,-102.43918,108.54468,71.73495,194.19997,2.9869282,108.38475,71.785065,191.3683,3.2172701,108.24516,71.617455,194.48753,2.7823167,6.514448,5.9542246,28.194437,-5.302742,0.055737793,1.6216638,8.829812,-4.927677,-0.76851135,0.3179962,0.31373438,-1.9143759,0.04788481444120407,1.5634653568267822,65000,65,1000.0,0.0,1000,1000,3.2105931242872665,0.9965360099044995,5.38867257729285,-1.1401464155394612,3210.5931242872657,0.0,3210.5931242872657,3210.5931242872657,0.012912445,0.83168143,0.9999138,-1.0,1,3210.5931242872657,4.083751930691619,0.0,4.083751930691619,4.083751930691619,-0.5312742552736477,0.0,-0.5312742552736477,-0.5312742552736477,3.6257095723678057,0.9791256401899775,5.863776337058475,-0.7125492265898762,-0.32349159717559817,0.0,-0.32349159717559817,-0.32349159717559817,-0.2329885244369507,0.0,-0.2329885244369507,-0.2329885244369507,-0.4151164480805397,0.09165800863542643,-0.0645821750164032,-0.5955372333526612,320000,320,1000.0,0.0,1000,1000,3.3043294279099107,1.0171213860097055,5.572864326610807,-1.0940433376296494,3304.329427909911,47.234127143055815,3387.5464189849404,3254.664736212676,0.0057908534,0.8319717,0.999965,-0.9999942,5,3304.329427909911,3.6615222218574672,0.6228520511346651,4.689298792307568,2.8788989302239543,0.13171464095944474,0.41881858486272666,0.6450118178926278,-0.4354417911436542,3.7196556932759877,1.0007312916271456,5.982125582115572,-0.5468524806960556,-0.357109808921814,0.08704683115726411,-0.2515901565551758,-0.4844944000244141,-0.10923930525779726,0.05408959389702882,-0.05882635712623596,-0.19248337745666505,-0.4153262653660774,0.09510990683176103,-0.05882635712623596,-0.5963789939880372,0.006532714993227273,2.455705578031484,0.5812465389608406,0.04244201700203121,0.017717110982630402,32.276779357984196,35.38042331795441,2709.5465300606447,63
66000,4.7709227,5.164523,-98.715866,103.97322,76.10298,198.15211,3.0374453,104.22075,76.30576,198.03426,3.418133,103.78316,76.02013,197.87823,3.093744,5.6590233,5.1945662,26.329199,-5.67763,0.094383664,1.5302407,3.8942702,-4.777925,-0.7520952,0.2955378,-0.023638166,-1.7488842,0.048022352159023285,-1.0352827310562134,66000,66,1000.0,0.0,1000,1000,3.0788417013255533,1.0157845063257929,5.2188043432305,-1.2624082194628934,3078.841701325554,0.0,3078.841701325554,3078.841701325554,0.026833443,0.8250739,0.9999636,-0.9999743,1,3078.841701325554,3.2709275054406817,0.0,3.2709275054406817,3.2709275054406817,-0.5291305233858508,0.0,-0.5291305233858508,-0.5291305233858508,3.487721908363479,1.0087160945957494,5.64701985156745,-0.706265221721194,-0.24409179687500002,0.0,-0.24409179687500002,-0.24409179687500002,-0.20424187183380127,0.0,-0.20424187183380127,-0.20424187183380127,-0.40888020703792577,0.09314286616747346,-0.11291635036468506,-0.5872213363647462,325000,325,1000.0,0.0,1000,1000,2.964704662899686,1.2293557224778602,5.3572260922173545,-1.422285469486394,2964.704662899687,393.9895364278849,3234.735344684319,2182.346707878285,0.020991266,0.8286986,0.9999673,-0.99999297,5,2964.704662899687,3.6446318877251542,1.0379398789491494,4.646782574971553,2.038799077869271,-0.11124385833164989,0.3451117881780133,0.32500238519950997,-0.627431020356245,3.377013811278654,1.2326625466900505,5.746727884869642,-1.1087323030969287,-0.40603469848632817,0.0947689361223513,-0.274641489982605,-0.5592117309570312,-0.11332812368869782,0.08597152692796119,-0.04001745879650116,-0.2795557022094727,-0.41230914837896837,0.09415418002291943,-0.04001745879650116,-0.5910479068756104,0.007065776968374848,2.286948890017811,0.5724519250215963,0.03896168002393097,0.017086438951082528,36.67852924397448,39.60104395495728,2749.161064573622,64
67000,5.589502,6.7668633,-106.70369,113.38937,75.51157,199.26077,3.5018842,113.209625,75.39803,198.8411,3.3142908,113.70865,75.76838,200.76108,2.7453325,6.961834,5.7192388,33.361496,-6.451635,0.18532853,1.6336551,7.0147595,-3.935308,-0.7619772,0.29550025,-0.06355451,-1.9201918,0.04892536997795105,2.902498245239258,67000,67,1000.0,0.0,1000,1000,3.3220753010874446,1.0464054016797977,5.581209022914697,-0.740572773249254,3322.075301087444,0.0,3322.075301087444,3322.075301087444,0.03169255,0.84332865,0.9999248,-0.9999885,1,3322.075301087444,3.0460256908651218,0.0,3.0460256908651218,3.0460256908651218,0.3804277723255754,0.0,0.3804277723255754,0.3804277723255754,3.7493998884325674,1.0400855345686455,6.053219778453638,-0.17959331157933217,-0.4917027950286865,0.0,-0.4917027950286865,-0.4917027950286865,-0.08293256759643555,0.0,-0.08293256759643555,-0.08293256759643555,-0.4273245873451233,0.09075027396747928,-0.08293256759643555,-0.5877478122711182,330000,330,1000.0,0.0,1000,1000,2.7609234202038557,1.4964207354294414,5.660743761012395,-1.6886262342373413,2760.923420203855,981.6666794159305,3290.5079881713104,798.644398489475,0.021179914,0.8358248,0.99999297,-0.99990493,5,2760.923420203855,3.4632958861291456,1.4310712460492099,5.12455823575749,1.0853894460758795,0.1952359800734953,0.2623588852583712,0.4516280725186239,-0.24329265602804906,3.1803544412647993,1.517348570434437,6.172647094676336,-1.2761050640574467,-0.4015014123916626,0.08907837583894665,-0.26885509490966797,-0.5056600093841553,-0.1114845645427704,0.03993714875583015,-0.07217302322387696,-0.17703046798706057,-0.41943102106094354,0.09818497052295994,-0.04453002214431763,-0.5924016952514649,0.011939437012188137,2.30040739197284,2.5463183050160296,0.05036843701964244,0.022230321948882192,67.31261704600183,72.24388093897142,2821.4746205176343,65
